,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize,Name,FamilySize,HomePlanet,Destination,VIP,Cabin,CryoSleep,Deck,Side,Deck_enc,Route,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S
1255,26.0,0.0,0.0,0.0,0.0,0.0,0,1328,0.5035950532067874,1,Rigginsen1328,1,Earth,TRAPPIST-1e,0,G/198/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1256,47.0,405.0,0.0,193.0,458.0,0.0,0,1330,0.5620586120860998,2,Mare1330,1,Mars,TRAPPIST-1e,0,D/46/S,0,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
1257,28.0,120.0,8.0,1128.0,1.0,7.0,1,1330,0.4443485763589301,2,Datty1330,1,Mars,TRAPPIST-1e,0,D/46/S,0,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
1258,24.0,0.0,0.0,0.0,0.0,0.0,1,1331,0.5035950532067874,1,Alshipson1331,1,Earth,PSO J318.5-22,0,G/200/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1259,29.0,28.0,0.0,561.0,203.0,0.0,0,1332,0.503666427030913,1,Hurchez1332,1,Earth,TRAPPIST-1e,0,E/98/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1260,32.0,0.0,486.0,0.0,229.0,26.0,0,1333,0.503666427030913,1,Fryes1333,1,Earth,PSO J318.5-22,0,F/269/P,0,F,P,5,EarthPSO J318.5-22,0,0,1,0,0
1261,44.0,0.0,0.0,0.0,0.0,0.0,0,1335,0.503666427030913,1,Moodsey1335,1,Earth,TRAPPIST-1e,0,G/199/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1262,17.0,0.0,0.0,0.0,0.0,0.0,1,1336,0.503666427030913,1,1336,1,Earth,TRAPPIST-1e,0,G/201/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1263,35.0,775.0,14.0,0.0,610.0,4.0,0,1337,0.503666427030913,1,Shermann1337,1,Earth,55 Cancri e,0,F/258/S,1,F,S,5,Earth55 Cancri e,0,0,0,0,1
1264,23.0,0.0,0.0,0.0,0.0,0.0,0,1340,0.5035950532067874,1,Harrenoldez1340,1,Earth,TRAPPIST-1e,0,G/203/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1265,34.0,0.0,118.0,5.0,0.0,761.0,0,1342,0.5035950532067874,1,Mayder1342,1,Earth,TRAPPIST-1e,0,G/200/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1266,25.0,1174.0,0.0,18.0,721.0,0.0,0,1345,0.5035950532067874,1,Flowensley1345,1,Earth,TRAPPIST-1e,0,F/260/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1267,67.0,0.0,761.0,0.0,1.0,0.0,1,1347,0.5035950532067874,1,Horners1347,1,Earth,TRAPPIST-1e,0,F/271/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1268,22.0,0.0,1531.0,0.0,369.0,2969.0,0,1348,0.5035950532067874,2,Balightal1348,2,Europa,TRAPPIST-1e,0,B/57/S,0,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1269,0.0,0.0,0.0,0.0,0.0,0.0,1,1348,0.5035950532067874,2,Balightal1348,2,Europa,TRAPPIST-1e,0,B/57/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1270,27.0,0.0,0.0,0.0,0.0,0.0,1,1350,0.39757504200535854,4,Cleang1350,4,Earth,55 Cancri e,0,G/206/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
1271,14.0,1489.0,2.0,126.0,460.0,72.0,0,1350,0.5028381999000954,4,Cleang1350,4,Earth,TRAPPIST-1e,0,F/261/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1272,42.0,491.0,106.0,8.0,202.0,0.0,0,1350,0.5028381999000954,4,Cleang1350,4,Earth,PSO J318.5-22,0,G/206/S,0,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1273,19.0,0.0,0.0,0.0,0.0,0.0,0,1350,0.39757504200535854,4,Cleang1350,4,Earth,PSO J318.5-22,0,G/206/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1274,22.0,0.0,0.0,0.0,0.0,0.0,0,1351,0.5035950532067874,1,1351,1,Earth,TRAPPIST-1e,0,G/202/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1275,31.0,43.0,782.0,1.0,660.0,0.0,0,1352,0.5035950532067874,1,Gerry1352,1,Mars,TRAPPIST-1e,0,F/272/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
1276,10.0,0.0,0.0,0.0,0.0,0.0,1,1353,0.6081013577948322,4,Tepie1353,4,Mars,TRAPPIST-1e,0,F/262/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1277,39.0,1535.0,0.0,340.0,0.0,723.0,0,1353,0.6081013577948322,4,Tepie1353,4,Mars,TRAPPIST-1e,0,F/262/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1278,41.0,0.0,0.0,0.0,0.0,0.0,1,1353,0.5502379240696997,4,Tepie1353,4,Mars,TRAPPIST-1e,0,F/262/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1279,0.0,0.0,0.0,0.0,0.0,0.0,1,1353,0.5502379240696997,4,Tepie1353,4,Mars,TRAPPIST-1e,0,F/262/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1280,22.0,0.0,0.0,0.0,0.0,0.0,1,1355,0.503666427030913,1,Paynard1355,1,Earth,PSO J318.5-22,0,G/203/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
1281,21.0,0.0,39.0,0.0,310.0,539.0,0,1356,0.503666427030913,1,Rothewson1356,1,Earth,TRAPPIST-1e,0,G/207/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1282,40.0,0.0,0.0,0.0,0.0,0.0,1,1357,0.5035950532067874,1,Stre1357,1,Mars,TRAPPIST-1e,0,D/48/S,1,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
1283,25.0,0.0,997.0,0.0,0.0,0.0,1,1360,0.503666427030913,1,Blandez1360,1,Earth,TRAPPIST-1e,0,E/100/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1284,23.0,0.0,1268.0,0.0,119.0,2.0,0,1362,0.503666427030913,1,1362,1,Earth,TRAPPIST-1e,0,F/265/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1285,33.0,77.0,2381.0,0.0,3656.0,150.0,0,1365,0.5619956351824595,2,Exnutch1365,2,Europa,55 Cancri e,0,B/58/S,0,B,S,1,Europa55 Cancri e,1,0,0,0,1
1286,20.0,0.0,0.0,0.0,0.0,0.0,1,1365,0.4444115532625703,2,Exnutch1365,2,Europa,TRAPPIST-1e,0,B/58/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1287,40.0,0.0,0.0,0.0,0.0,0.0,1,1366,0.5035950532067874,1,Hestes1366,1,Earth,55 Cancri e,0,G/206/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
1288,27.0,0.0,0.0,0.0,0.0,0.0,0,1368,0.5035950532067874,1,Lanks1368,1,Earth,TRAPPIST-1e,0,G/208/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1289,21.0,965.0,0.0,23.0,3.0,0.0,0,1370,0.5035950532067874,1,Waterson1370,1,Earth,TRAPPIST-1e,0,E/102/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1290,25.0,591.0,466.0,0.0,0.0,0.0,0,1371,0.5035950532067874,1,Kuche1371,1,Mars,TRAPPIST-1e,0,D/44/P,1,D,P,3,MarsTRAPPIST-1e,0,1,0,1,0
1291,2.0,0.0,0.0,0.0,0.0,0.0,0,1375,0.4443485763589301,2,Sykess1375,2,Earth,TRAPPIST-1e,0,G/208/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1292,19.0,0.0,3.0,946.0,0.0,0.0,0,1375,0.4443485763589301,2,Sykess1375,2,Earth,TRAPPIST-1e,0,F/267/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1293,41.0,0.0,0.0,0.0,0.0,0.0,0,1376,0.5035950532067874,1,Delez1376,1,Earth,TRAPPIST-1e,0,G/211/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1294,43.0,0.0,2801.0,537.0,42.0,144.0,1,1377,0.503666427030913,1,Coniple1377,1,Europa,TRAPPIST-1e,0,C/52/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
1295,19.0,245.0,41.0,550.0,0.0,0.0,0,1378,0.5620586120860998,2,Caineson1378,2,Earth,TRAPPIST-1e,0,G/212/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1296,22.0,926.0,0.0,0.0,0.0,78.0,1,1378,0.4444115532625703,2,Caineson1378,2,Earth,TRAPPIST-1e,0,F/275/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1297,16.0,0.0,30.0,0.0,769.0,4.0,0,1379,0.503666427030913,1,Mcgowaymond1379,1,Earth,TRAPPIST-1e,0,F/268/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1298,42.0,0.0,21.0,0.0,2735.0,3604.0,0,1380,0.5035950532067874,1,Fuleng1380,1,Europa,55 Cancri e,0,C/53/S,0,C,S,2,Europa55 Cancri e,1,0,0,0,1
1299,20.0,0.0,0.0,0.0,0.0,0.0,1,1381,0.503666427030913,1,Hoopez1381,1,Earth,PSO J318.5-22,0,G/209/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1300,35.0,0.0,1125.0,429.0,0.0,55.0,0,1382,0.5035950532067874,1,Daughttley1382,1,Earth,TRAPPIST-1e,0,E/104/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1301,53.0,0.0,0.0,0.0,0.0,0.0,1,1383,0.503666427030913,1,Resendent1383,1,Europa,TRAPPIST-1e,0,D/49/S,1,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
1302,17.0,21.0,0.0,690.0,260.0,5.0,0,1384,0.550186942766753,5,Mayods1384,5,Earth,TRAPPIST-1e,0,E/105/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1303,6.0,0.0,0.0,0.0,0.0,0.0,0,1384,0.5893011216566005,5,Mayods1384,5,Earth,TRAPPIST-1e,0,G/210/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1304,22.0,0.0,442.0,0.0,0.0,368.0,1,1384,0.4549488475286577,5,Mayods1384,5,Earth,TRAPPIST-1e,0,F/269/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1305,41.0,338.0,0.0,377.0,2.0,86.0,1,1384,0.550186942766753,5,Mayods1384,5,Earth,TRAPPIST-1e,0,F/269/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1306,19.0,189.0,510.0,0.0,0.0,0.0,1,1384,0.4549488475286577,5,Mayods1384,5,Earth,TRAPPIST-1e,0,E/105/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1307,39.0,705.0,3.0,0.0,0.0,0.0,0,1385,0.503666427030913,1,Foxter1385,1,Earth,TRAPPIST-1e,0,G/213/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1308,23.0,0.0,0.0,0.0,0.0,0.0,1,1386,0.5035950532067874,1,Polliamposs1386,1,Earth,TRAPPIST-1e,0,G/214/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1309,31.0,1088.0,0.0,280.0,0.0,0.0,0,1387,0.5035950532067874,1,Hacle1387,1,Mars,TRAPPIST-1e,0,E/85/P,0,E,P,4,MarsTRAPPIST-1e,0,1,0,1,0
1310,38.0,0.0,0.0,0.0,0.0,0.0,1,1389,0.5035950532067874,1,Lowelliott1389,1,Earth,55 Cancri e,0,G/212/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
1311,1.0,0.0,0.0,0.0,0.0,0.0,1,1390,0.5035950532067874,1,Meltoney1390,1,Earth,PSO J318.5-22,0,G/215/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
1312,13.0,0.0,0.0,0.0,0.0,0.0,1,1391,0.3976313897612471,3,Apie1391,3,Mars,TRAPPIST-1e,0,F/276/P,1,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
1313,21.0,1072.0,79.0,46.0,16.0,0.0,0,1391,0.5028381999000954,3,Apie1391,3,Mars,TRAPPIST-1e,0,F/276/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
1314,44.0,485.0,2.0,210.0,0.0,351.0,0,1391,0.502894547655984,3,Apie1391,3,Mars,TRAPPIST-1e,0,F/276/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
1315,36.0,42.0,0.0,212.0,151.0,1853.0,0,1393,0.4443485763589301,2,Kake1393,2,Mars,TRAPPIST-1e,0,F/270/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1316,19.0,2058.0,0.0,224.0,298.0,19.0,0,1393,0.4443485763589301,2,Kake1393,2,Mars,TRAPPIST-1e,0,F/270/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1317,7.0,0.0,0.0,0.0,0.0,0.0,1,1395,0.503666427030913,1,Fryes1395,1,Earth,TRAPPIST-1e,0,G/214/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1318,39.0,386.0,190.0,0.0,489.0,0.0,0,1397,0.503666427030913,1,Hodes1397,1,Earth,TRAPPIST-1e,0,F/271/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1319,28.0,0.0,508.0,334.0,0.0,46.0,1,1398,0.5035950532067874,1,Cookentaney1398,1,Earth,TRAPPIST-1e,0,G/216/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1320,28.0,0.0,0.0,529.0,560.0,60.0,0,1399,0.503666427030913,1,Popelase1399,1,Earth,TRAPPIST-1e,0,F/272/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1321,14.0,0.0,0.0,0.0,0.0,0.0,1,1400,0.5035950532067874,1,Colleruces1400,1,Earth,55 Cancri e,0,G/217/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
1322,18.0,0.0,0.0,599.0,59.0,152.0,0,1401,0.5035950532067874,1,Burtiz1401,1,Earth,TRAPPIST-1e,0,G/218/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1323,23.0,0.0,0.0,0.0,0.0,0.0,1,1402,0.5619956351824595,2,Blacks1402,2,Earth,PSO J318.5-22,0,G/215/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1324,33.0,0.0,0.0,0.0,0.0,0.0,1,1402,0.5619956351824595,2,Blacks1402,2,Earth,55 Cancri e,0,G/215/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
1325,18.0,1656.0,0.0,0.0,0.0,0.0,0,1403,0.503666427030913,1,Coopelandez1403,1,Earth,TRAPPIST-1e,0,E/86/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
1326,47.0,1.0,734.0,28.0,78.0,3471.0,0,1404,0.4444115532625703,2,Mornaned1404,2,Europa,TRAPPIST-1e,0,B/60/S,0,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1327,42.0,0.0,51.0,0.0,4170.0,13.0,0,1404,0.4443485763589301,2,Mornaned1404,2,Europa,TRAPPIST-1e,0,B/60/S,0,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1328,17.0,36.0,0.0,1013.0,0.0,0.0,0,1406,0.5035950532067874,1,Gres1406,1,Mars,TRAPPIST-1e,0,E/106/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
1329,21.0,737.0,4.0,27.0,8.0,0.0,0,1407,0.5619956351824595,2,Foxter1407,2,Earth,TRAPPIST-1e,0,F/278/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1330,17.0,8.0,222.0,3.0,401.0,0.0,1,1407,0.4444115532625703,2,Foxter1407,2,Earth,PSO J318.5-22,0,F/278/P,0,F,P,5,EarthPSO J318.5-22,0,0,1,0,0
1331,26.0,4.0,770.0,0.0,0.0,0.0,0,1408,0.503666427030913,1,Fulloydez1408,1,Earth,PSO J318.5-22,0,G/216/S,0,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1332,23.0,0.0,567.0,896.0,0.0,122.0,0,1410,0.5035950532067874,1,Lerez1410,1,Earth,TRAPPIST-1e,0,F/279/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1333,15.0,0.0,0.0,0.0,0.0,832.0,0,1412,0.5035950532067874,1,Winsley1412,1,Earth,55 Cancri e,0,G/217/S,0,G,S,6,Earth55 Cancri e,0,0,0,0,1
1334,18.0,0.0,0.0,0.0,0.0,0.0,0,1413,0.503666427030913,1,Nichoan1413,1,Earth,PSO J318.5-22,0,G/218/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1335,65.0,259.0,0.0,0.0,0.0,1916.0,0,1414,0.5035950532067874,1,Kinson1414,1,Earth,TRAPPIST-1e,0,F/280/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1336,33.0,13.0,0.0,2011.0,17.0,32.0,1,1415,0.503666427030913,1,Higast1415,1,Europa,55 Cancri e,0,D/45/P,0,D,P,3,Europa55 Cancri e,1,0,0,0,0
1337,27.0,0.0,0.0,0.0,0.0,0.0,0,1416,0.503666427030913,1,Macdonadows1416,1,Earth,TRAPPIST-1e,0,G/219/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1338,41.0,0.0,184.0,0.0,1520.0,3358.0,0,1417,0.5035950532067874,1,Spedlinale1417,1,Europa,TRAPPIST-1e,0,C/54/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
1339,42.0,1381.0,0.0,1243.0,0.0,0.0,0,1419,0.503666427030913,1,Apeau1419,1,Mars,TRAPPIST-1e,0,F/273/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1340,0.0,0.0,0.0,0.0,0.0,0.0,0,1420,0.503666427030913,1,Shbre1420,1,Mars,TRAPPIST-1e,0,E/108/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
1341,37.0,328.0,6153.0,0.0,26.0,820.0,0,1421,0.4444115532625703,2,Cres1421,2,Mars,TRAPPIST-1e,0,F/274/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1342,17.0,891.0,0.0,243.0,0.0,5.0,0,1421,0.4443485763589301,2,Cres1421,2,Mars,55 Cancri e,0,F/274/S,0,F,S,5,Mars55 Cancri e,0,1,0,0,1
1343,24.0,0.0,0.0,0.0,0.0,0.0,1,1423,0.6081013577948322,3,Asoppor1423,2,Europa,TRAPPIST-1e,0,B/61/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1344,39.0,0.0,0.0,0.0,0.0,0.0,1,1423,0.6081013577948322,3,Asoppor1423,2,Europa,TRAPPIST-1e,0,B/61/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
1345,59.0,0.0,0.0,0.0,0.0,0.0,1,1423,0.6081577055507208,3,Rodwative1423,1,Europa,55 Cancri e,0,B/61/S,1,B,S,1,Europa55 Cancri e,1,0,0,0,1
1346,32.0,0.0,0.0,0.0,0.0,0.0,1,1424,0.5502379240696997,5,Sageng1424,5,Europa,TRAPPIST-1e,0,B/47/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
1347,29.0,2988.0,2147.0,0.0,0.0,1779.0,0,1424,0.6454250380048482,5,Sageng1424,5,Europa,55 Cancri e,0,B/47/P,0,B,P,1,Europa55 Cancri e,1,0,0,0,0
1348,8.0,0.0,0.0,0.0,0.0,0.0,1,1424,0.6454250380048482,5,Sageng1424,5,Europa,TRAPPIST-1e,0,B/47/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
1349,28.0,0.0,4380.0,0.0,692.0,0.0,1,1424,0.5893476698027694,5,Sageng1424,5,Europa,55 Cancri e,0,B/47/P,0,B,P,1,Europa55 Cancri e,1,0,0,0,0
1350,35.0,0.0,0.0,0.0,0.0,0.0,1,1424,0.5502379240696997,5,Sageng1424,5,Europa,TRAPPIST-1e,0,B/47/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
1351,24.0,711.0,0.0,0.0,59.0,57.0,0,1425,0.6081013577948322,3,Adavisons1425,3,Earth,TRAPPIST-1e,0,F/282/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1352,1.0,0.0,0.0,0.0,0.0,0.0,1,1425,0.5028381999000954,3,Adavisons1425,3,Earth,TRAPPIST-1e,0,G/220/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1353,4.0,0.0,0.0,0.0,0.0,0.0,1,1425,0.502894547655984,3,Adavisons1425,3,Earth,TRAPPIST-1e,0,G/220/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1354,28.0,0.0,0.0,0.0,0.0,0.0,1,1426,0.5035950532067874,1,Drelcate1426,1,Europa,55 Cancri e,0,D/46/P,1,D,P,3,Europa55 Cancri e,1,0,0,0,0
1355,46.0,0.0,0.0,0.0,0.0,0.0,1,1427,0.4444115532625703,2,Pead1427,2,Mars,TRAPPIST-1e,0,F/275/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1356,67.0,443.0,0.0,1721.0,250.0,2.0,0,1427,0.5620586120860998,2,Pead1427,2,Mars,TRAPPIST-1e,0,F/275/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1357,44.0,0.0,200.0,128.0,460.0,0.0,0,1428,0.5035950532067874,1,Hanghanson1428,1,Earth,TRAPPIST-1e,0,E/109/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
1358,14.0,360.0,0.0,2116.0,1.0,8.0,0,1430,0.503666427030913,1,Popez1430,1,Earth,TRAPPIST-1e,0,F/283/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
1359,23.0,0.0,0.0,4.0,0.0,965.0,1,1431,0.5035950532067874,1,Ments1431,1,Earth,TRAPPIST-1e,0,G/221/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1360,51.0,0.0,0.0,0.0,0.0,0.0,0,1433,0.5035950532067874,1,Noeley1433,1,Earth,TRAPPIST-1e,0,G/219/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
1361,20.0,0.0,258.0,331.0,133.0,0.0,0,1434,0.5028381999000954,3,Cartez1434,3,Earth,TRAPPIST-1e,0,G/222/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1362,0.0,0.0,0.0,0.0,0.0,0.0,1,1434,0.3976313897612471,3,Cartez1434,3,Earth,TRAPPIST-1e,0,G/222/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1363,0.0,0.0,0.0,0.0,0.0,0.0,0,1434,0.502894547655984,3,Cartez1434,3,Earth,TRAPPIST-1e,0,G/222/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1364,23.0,0.0,20.0,26.0,0.0,659.0,0,1435,0.503666427030913,1,Gilleranks1435,1,Earth,TRAPPIST-1e,0,G/223/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1365,24.0,181.0,224.0,0.0,195.0,191.0,0,1438,0.503666427030913,1,Sancasey1438,1,Earth,TRAPPIST-1e,0,E/89/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
1366,41.0,112.0,186.0,228.0,760.0,0.0,0,1439,0.4443485763589301,2,Lette1439,2,Mars,TRAPPIST-1e,0,F/279/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
1367,30.0,806.0,100.0,9.0,0.0,47.0,0,1439,0.4444115532625703,2,Lette1439,2,Mars,TRAPPIST-1e,0,D/52/S,0,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
1368,27.0,0.0,1826.0,39.0,11.0,649.0,0,1440,0.503666427030913,1,Mcleaney1440,1,Earth,TRAPPIST-1e,0,F/280/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
1369,13.0,0.0,0.0,0.0,0.0,0.0,1,1442,0.5035950532067874,1,Pughanders1442,1,Earth,PSO J318.5-22,0,G/220/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1370,16.0,0.0,0.0,0.0,0.0,0.0,1,1443,0.503666427030913,1,Jimes1443,1,Earth,TRAPPIST-1e,0,G/225/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1371,30.0,50.0,1248.0,0.0,1.0,912.0,1,1444,0.5035950532067874,1,Coarswing1444,1,Europa,TRAPPIST-1e,0,C/55/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
1372,8.0,0.0,0.0,0.0,0.0,0.0,1,1445,0.5035950532067874,1,Wellenez1445,1,Earth,PSO J318.5-22,0,G/221/S,0,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
1373,59.0,0.0,0.0,0.0,0.0,755.0,0,1447,0.5035950532067874,1,Simson1447,1,Earth,TRAPPIST-1e,0,G/227/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
1374,43.0,0.0,0.0,0.0,0.0,0.0,1,1450,0.4443485763589301,2,Ailled1450,2,Europa,55 Cancri e,0,D/53/S,1,D,S,3,Europa55 Cancri e,1,0,0,0,1
1375,30.0,0.0,138.0,0.0,5467.0,112.0,0,1450,0.5619956351824595,2,Ailled1450,2,Europa,55 Cancri e,0,D/53/S,0,D,S,3,Europa55 Cancri e,1,0,0,0,1
1376,46.0,202.0,484.0,0.0,3208.0,2485.0,0,1451,0.5620586120860998,2,Proorbeng1451,2,Europa,55 Cancri e,0,C/56/S,0,C,S,2,Europa55 Cancri e,1,0,0,0,1
1377,39.0,0.0,0.0,0.0,0.0,0.0,1,1451,0.4443485763589301,2,Proorbeng1451,2,Europa,TRAPPIST-1e,0,C/56/S,1,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
1378,21.0,5.0,251.0,10.0,26.0,3384.0,0,1452,0.550186942766753,5,Distured1452,5,Europa,TRAPPIST-1e,0,C/53/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
1379,70.0,0.0,0.0,0.0,0.0,0.0,1,1452,0.39757504200535854,5,Distured1452,5,Europa,TRAPPIST-1e,0,C/53/P,1,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
1380,34.0,0.0,1646.0,0.0,51.0,1462.0,0,1452,0.550186942766753,5,Distured1452,5,Europa,55 Cancri e,0,C/53/P,0,C,P,2,Europa55 Cancri e,1,0,0,0,0
1381,33.0,0.0,774.0,0.0,6255.0,6.0,0,1452,0.39757504200535854,5,Distured1452,5,Europa,TRAPPIST-1e,0,C/53/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
1382,44.0,0.0,0.0,0.0,0.0,0.0,1,1452,0.39757504200535854,5,Distured1452,5,Europa,55 Cancri e,0,C/53/P,1,C,P,2,Europa55 Cancri e,1,0,0,0,0
1383,16.0,0.0,2838.0,32.0,5.0,3404.0,0,1453,0.5035950532067874,2,Thorney1453,2,Earth,55 Cancri e,0,G/229/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
1384,63.0,3.0,801.0,0.0,0.0,5.0,1,1453,0.5035950532067874,2,Thorney1453,2,Earth,TRAPPIST-1e,0,G/229/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
